SCHID,LEAID,SCH_NAME,LEA_STATE_NAME_x,LEA_ZIP,white_student_suspension_total,black_student_suspension_total,black_student_pop,white_student_pop,susp_black_white_ratio,gini_inequality,med_hh_inc,white_prop,bach_plus_prop,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_SSCLASSES_IND,SCH_GT_IND,SCH_IBENR_IND,SCH_APSEL,teacher_prop,security_pop_bool,security_pop,law_prop,counc_prop,cert_teacher_prop,total_susp_per_pop,school_pop,reduced_free_lunch_prop,male_prop,black_white_pop_ratio
4477,3620580,Ps 141,NEW YORK,NA,0,1,148,71,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0045662100456621,362,NA,0.6629834254143646,0.6757990867579908
4478,3620580,Ps 231,NEW YORK,NA,0,0,53,109,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,297,NA,0.7878787878787878,0.3271604938271605
4480,3620580,Ps 23 At Queens Children Center,NEW YORK,NA,0,0,83,46,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,243,NA,0.5473251028806584,0.6434108527131783
4481,3620580,Queens Transition Center,NEW YORK,NA,0,0,161,45,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,421,NA,0.7292161520190024,0.7815533980582524
4483,3620580,MS 266 PARK PLACE COMMUNITY MIDDLE SCHOOL,NEW YORK,NA,1,7,56,11,1.375,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.11940298507462686,109,NA,0.5045871559633027,0.835820895522388
4485,3620580,TOWNSEND HARRIS HIGH SCHOOL,NEW YORK,NA,0,0,76,231,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,1346,NA,0.3915304606240713,0.247557003257329
4497,3620580,BROOKLYN HIGH SCHOOL OF THE ARTS,NEW YORK,NA,0,3,531,74,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.0049586776859504135,966,NA,0.2474120082815735,0.8776859504132232
4517,3620580,MOTT HALL SCHOOL (THE),NEW YORK,NA,0,0,22,29,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,247,NA,0.5344129554655871,0.43137254901960786
4518,3620580,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,NEW YORK,NA,0,1,290,148,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.00228310502283105,1549,NA,0.4970948999354422,0.6621004566210046
4521,3620580,Ps 176,NEW YORK,NA,0,0,234,32,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,568,NA,0.795774647887324,0.8796992481203008
4522,3620580,Jm Rapport School For Career Development,NEW YORK,NA,0,10,147,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0641025641025641,430,NA,0.6674418604651163,0.9423076923076923
4523,3620580,MS 113 RONALD EDMONDS LEARNING CENTER,NEW YORK,NA,0,6,176,3,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0335195530726257,268,NA,0.48880597014925375,0.9832402234636871
4526,3620580,IS 75 FRANK D PAULO,NEW YORK,NA,1,0,31,904,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0010695187165775401,1352,NA,0.5170118343195266,0.033155080213903745
4560,3620580,Ps 10,NEW YORK,NA,0,0,183,33,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,631,NA,0.716323296354992,0.8472222222222222
4561,3620580,Ps 140,NEW YORK,NA,0,1,198,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004761904761904762,320,NA,0.846875,0.9428571428571428
4563,3620580,PS 12 JAMES B COLGATE,NEW YORK,NA,0,0,3,31,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,947,NA,0.542766631467793,0.08823529411764706
4596,3620580,Ps 94,NEW YORK,NA,0,0,116,43,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,386,NA,0.7538860103626943,0.7295597484276729
4604,3620580,PS 319,NEW YORK,NA,0,0,0,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,65,NA,0.46153846153846156,0
4605,3620580,Ps 53,NEW YORK,NA,0,0,149,36,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,433,NA,0.7413394919168591,0.8054054054054054
4609,3620580,IS 77,NEW YORK,NA,1,0,10,43,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.018867924528301886,713,NA,0.5077138849929874,0.18867924528301888
4610,3620580,PS 130,NEW YORK,NA,0,0,6,47,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,359,NA,0.5543175487465181,0.11320754716981132
4611,3620580,PS 182 SAMANTHA SMITH,NEW YORK,NA,0,0,61,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,577,NA,0.5008665511265165,0.8591549295774648
4690,3620580,PS 175 HENRY H GARNET,NEW YORK,NA,0,6,113,13,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.047619047619047616,233,NA,0.51931330472103,0.8968253968253969
4693,3620580,PS 207,NEW YORK,NA,0,0,21,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,314,NA,0.49044585987261147,0.5
4695,3620580,PS/MS 280 MOSHOLU PARKWAY,NEW YORK,NA,0,1,73,28,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.009900990099009901,713,NA,0.4894810659186536,0.7227722772277227
4699,3620580,Ps Q4,NEW YORK,NA,0,1,123,65,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.005319148936170213,476,NA,0.7752100840336135,0.6542553191489362
4729,3620580,RICHARD R GREEN HIGH SCHOOL OF TEACHING,NEW YORK,NA,0,0,72,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,276,NA,0.34782608695652173,0.8
4731,3620580,PS 226,NEW YORK,NA,0,0,59,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,307,NA,0.50814332247557,0.9516129032258065
4734,3620580,PS 161 ARTHUR ASHE SCHOOL,NEW YORK,NA,0,0,17,12,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,487,NA,0.5010266940451745,0.5862068965517241
4778,3620580,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,NEW YORK,NA,0,0,196,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,594,NA,0.5993265993265994,0.9158878504672897
4780,3620580,Ps 138,NEW YORK,NA,0,0,188,36,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,638,NA,0.731974921630094,0.8392857142857143
4781,3620580,Ps 233,NEW YORK,NA,0,0,163,83,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,508,NA,0.718503937007874,0.6626016260162602
4782,3620580,Ps 396,NEW YORK,NA,0,0,248,29,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,460,NA,0.7195652173913043,0.8953068592057761
4785,3620580,PS 212,NEW YORK,NA,0,0,4,65,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,652,NA,0.4938650306748466,0.057971014492753624
4802,3620580,IS 230,NEW YORK,NA,0,0,4,51,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1078,NA,0.49165120593692024,0.07272727272727272
4807,3620580,Ps 79 Horan School,NEW YORK,NA,0,0,97,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,274,NA,0.7007299270072993,0.9326923076923077
4808,3620580,PS 204 MORRIS HEIGHTS,NEW YORK,NA,0,0,126,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,509,NA,0.5088408644400786,0.9545454545454546
4811,3620580,BROOKLYN NEW SCHOOL-PS 146 (THE),NEW YORK,NA,0,0,99,244,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,608,NA,0.4934210526315789,0.2886297376093295
4813,3620580,IS 340,NEW YORK,NA,0,2,107,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.017543859649122806,182,NA,0.532967032967033,0.9385964912280702
4815,3620580,Ps 771,NEW YORK,NA,0,0,147,109,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,475,NA,0.7557894736842106,0.57421875
4816,3620580,PS 6 CORPORAL ALLAN F KIVLEHAN SCHOOL,NEW YORK,NA,0,0,6,308,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,424,NA,0.49056603773584906,0.01910828025477707
4817,3620580,Ps 256,NEW YORK,NA,0,2,236,50,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.006993006993006993,481,NA,0.7505197505197505,0.8251748251748252
4818,3620580,Ps 993,NEW YORK,NA,0,0,107,141,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,581,NA,0.7246127366609294,0.4314516129032258
4868,3620580,PS 64 ROBERT SIMON,NEW YORK,NA,0,0,36,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,186,NA,0.532258064516129,0.9473684210526315
4869,3620580,PS 188 ISLAND SCHOOL (THE),NEW YORK,NA,0,5,117,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.04032258064516129,366,NA,0.592896174863388,0.9435483870967742
4872,3620580,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,NEW YORK,NA,0,0,8,33,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,254,NA,0.484251968503937,0.1951219512195122
4873,3620580,NEW EXPLORATIONS INTO SCIENCETECH AND MATH HIGH SCHOOL,NEW YORK,NA,0,0,89,643,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,1640,NA,0.48902439024390243,0.12158469945355191
4876,3620580,IS 232,NEW YORK,NA,0,1,62,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.014925373134328358,325,NA,0.5446153846153846,0.9253731343283582
4878,3620580,IS 318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,NEW YORK,NA,0,0,43,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,162,NA,0.5123456790123457,1
4879,3620580,BRONX INTERNATIONAL HIGH SCHOOL,NEW YORK,NA,0,0,56,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,323,NA,0.43343653250773995,0.8888888888888888
4882,3620580,PS 375 JACKIE ROBINSON SCHOOL,NEW YORK,NA,0,0,145,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,198,NA,0.51010101010101,0.9863945578231292
4883,3620580,MS 394,NEW YORK,NA,0,2,170,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.011627906976744186,237,NA,0.5274261603375527,0.9883720930232558
4885,3620580,PS 326,NEW YORK,NA,0,0,72,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,102,NA,0.47058823529411764,0.9863013698630136
4886,3620580,PS/IS 323,NEW YORK,NA,0,0,345,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,461,NA,0.5054229934924078,0.9857142857142858
4887,3620580,IS 347 SCHOOL OF HUMANITIES,NEW YORK,NA,1,0,12,2,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,281,NA,0.5444839857651246,0.8571428571428571
4888,3620580,IS 349 MATH SCIENCE AND TECHNOLOGY,NEW YORK,NA,0,1,29,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.030303030303030304,257,NA,0.5836575875486382,0.8787878787878788
4889,3620580,JOHN JAY SCHOOL FOR LAW,NEW YORK,NA,0,16,235,23,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.06201550387596899,466,NA,0.4184549356223176,0.9108527131782945
4890,3620580,BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES (THE),NEW YORK,NA,2,9,208,292,6.3173076923076925,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.022,767,NA,0.5514993481095176,0.416
4892,3620580,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,NEW YORK,NA,0,0,14,11,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,320,NA,0.5125,0.56
4893,3620580,IVAN LAFAYETTE EARLY CHILDHOOD SCHOOL OF THE ARTS (THE),NEW YORK,NA,0,0,1,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,185,NA,0.4486486486486487,0.14285714285714285
4894,3620580,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,NEW YORK,NA,0,0,83,322,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,867,NA,0.33102652825836215,0.20493827160493827
4895,3620580,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,NEW YORK,NA,0,0,13,31,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,489,NA,0.4703476482617587,0.29545454545454547
4896,3620580,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,NEW YORK,NA,0,0,6,37,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,508,NA,0.47244094488188976,0.13953488372093023
5084,3620580,ELEANOR ROOSEVELT HIGH SCHOOL,NEW YORK,NA,0,0,25,296,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,539,NA,0.4174397031539889,0.0778816199376947
5085,3620580,MILLENNIUM HIGH SCHOOL,NEW YORK,NA,0,0,17,183,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,649,NA,0.43605546995377503,0.085
5112,3620580,BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE,NEW YORK,NA,0,0,21,42,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,128,NA,0.34375,0.3333333333333333
5113,3620580,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTICE,NEW YORK,NA,0,2,101,15,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.017241379310344827,389,NA,0.3496143958868895,0.8706896551724138
5114,3620580,HIGH SCHOOL OF ARTS AND TECHNOLOGY,NEW YORK,NA,0,0,105,17,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,441,NA,0.5895691609977324,0.860655737704918
5115,3620580,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE,NEW YORK,NA,0,15,333,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.043478260869565216,516,NA,0.5406976744186046,0.9652173913043478
5116,3620580,HIGH SCHOOL MATHEMATICS SCIENCE AND ENGINEERING AT CCNY,NEW YORK,NA,0,0,53,149,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,523,NA,0.6233269598470363,0.2623762376237624
5117,3620580,PS 92 MARY MCLEOD BETHUNE,NEW YORK,NA,0,0,100,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,195,NA,0.5282051282051282,0.9433962264150944
5118,3620580,PS 179,NEW YORK,NA,0,0,42,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,186,NA,0.5268817204301075,0.9545454545454546
5121,3620580,MS 301 PAUL L DUNBAR,NEW YORK,NA,0,1,60,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.016666666666666666,167,NA,0.562874251497006,1
5122,3620580,MS 302 LUISA DESSUS CRUZ,NEW YORK,NA,0,0,69,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,392,NA,0.5561224489795918,0.971830985915493
5123,3620580,PS 304 EARLY CHILDHOOD SCHOOL,NEW YORK,NA,0,0,46,44,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,461,NA,0.5227765726681128,0.5111111111111111
5137,3620580,PS 3 RAUL JULIA MICRO SOCIETY,NEW YORK,NA,0,0,75,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,273,NA,0.4835164835164835,0.9868421052631579
5138,3620580,PS 59 COMMUNITY SCHOOL OF TECHNOLOGY (THE),NEW YORK,NA,0,0,137,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,388,NA,0.5438144329896907,0.958041958041958
5139,3620580,PS 85 GREAT EXPECTATIONS,NEW YORK,NA,0,0,201,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,668,NA,0.5269461077844312,0.9804878048780488
5140,3620580,PS 91,NEW YORK,NA,0,0,59,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,442,NA,0.49321266968325794,0.9076923076923077
5166,3620580,ESMT-IS 190,NEW YORK,NA,0,6,65,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.08695652173913043,229,NA,0.5152838427947598,0.9420289855072463
5169,3620580,SCHOOL OF PERFORMING ARTS,NEW YORK,NA,0,1,89,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.010752688172043012,269,NA,0.5055762081784386,0.956989247311828
5175,3620580,SCHOOL FOR EXCELLENCE,NEW YORK,NA,0,0,39,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,108,NA,0.5648148148148148,0.9069767441860465
5176,3620580,BRONX HIGH SCHOOL OF BUSINESS,NEW YORK,NA,0,2,88,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.021739130434782608,334,NA,0.5718562874251497,0.9565217391304348
5177,3620580,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,NEW YORK,NA,0,0,113,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,480,NA,0.46041666666666664,0.9338842975206612
5179,3620580,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,NEW YORK,NA,0,0,99,49,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,432,NA,0.48842592592592593,0.668918918918919
5180,3620580,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,NEW YORK,NA,0,0,64,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,274,NA,0.5255474452554745,0.9846153846153847
5181,3620580,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,NEW YORK,NA,0,0,54,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,387,NA,0.5142118863049095,0.9310344827586207
5182,3620580,BELMONT PREPARATORY HIGH SCHOOL,NEW YORK,NA,0,2,91,11,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.0196078431372549,390,NA,0.47692307692307695,0.8921568627450981
5183,3620580,FORDHAM HIGH SCHOOL FOR THE ARTS,NEW YORK,NA,0,2,123,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.014814814814814815,395,NA,0.3392405063291139,0.9111111111111111
5184,3620580,FORDHAM LEADERSHIP ACADEMY,NEW YORK,NA,0,0,93,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,405,NA,0.47901234567901235,0.9207920792079208
5185,3620580,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,NEW YORK,NA,0,3,102,10,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.026785714285714284,400,NA,0.4525,0.9107142857142857
5186,3620580,GOTHAM COLLABORATIVE HIGH SCHOOL,NEW YORK,NA,0,0,87,14,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,294,NA,0.5918367346938775,0.8613861386138614
5187,3620580,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,NEW YORK,NA,0,1,58,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.017241379310344827,198,NA,0.4393939393939394,1
5188,3620580,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,NEW YORK,NA,0,0,54,14,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,429,NA,0.4662004662004662,0.7941176470588235
5189,3620580,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,NEW YORK,NA,0,3,137,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.02127659574468085,460,NA,0.5347826086956522,0.9716312056737588
5190,3620580,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,NEW YORK,NA,0,0,37,170,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,406,NA,0.4064039408866995,0.178743961352657
5191,3620580,PS/MS 4 CROTONA PARK WEST,NEW YORK,NA,0,0,144,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,309,NA,0.5501618122977346,0.972972972972973
5192,3620580,IS 117 JOSEPH H WADE,NEW YORK,NA,0,1,69,1,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.014285714285714285,387,NA,0.5555555555555556,0.9857142857142858
5210,3620580,PS 92 ADRIAN HEGEMAN,NEW YORK,NA,0,0,176,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,264,NA,0.5416666666666666,0.9072164948453608
5227,3620580,PS 69 VINCENT D GRIPPO SCHOOL,NEW YORK,NA,0,0,3,30,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,642,NA,0.5342679127725857,0.09090909090909091
5237,3620580,IS 392,NEW YORK,NA,0,0,257,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,325,NA,0.4646153846153846,0.969811320754717
5242,3620580,TEACHERS PREPARATORY HIGH SCHOOL,NEW YORK,NA,0,7,90,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.07608695652173914,138,NA,0.572463768115942,0.9782608695652174
5243,3620580,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,NEW YORK,NA,0,1,26,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.03225806451612903,149,NA,0.6308724832214765,0.8387096774193549
5244,3620580,PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER (THE),NEW YORK,NA,0,0,0,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,369,NA,0.5094850948509485,0
5245,3620580,PS 58 SCHOOL OF HEROES (THE),NEW YORK,NA,0,0,5,111,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,791,NA,0.527180783817952,0.04310344827586207
5269,3620580,MS 137 AMERICA'S SCHOOL OF HEROES,NEW YORK,NA,2,1,77,61,0.3961038961038961,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.021739130434782608,1774,NA,0.503945885005637,0.5579710144927537
5287,3620580,PS 150,NEW YORK,NA,0,0,6,190,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,791,NA,0.4879898862199747,0.030612244897959183
5288,3620580,PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL,NEW YORK,NA,0,0,1,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,196,NA,0.4897959183673469,0.045454545454545456
5297,3620580,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,NEW YORK,NA,0,3,17,26,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.06976744186046512,520,NA,0.5769230769230769,0.3953488372093023
5496,3620580,BRONX THEATRE HIGH SCHOOL,NEW YORK,NA,0,0,93,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,278,NA,0.3597122302158273,0.9489795918367347
5497,3620580,BROOKLYN COLLABORATIVE STUDIES,NEW YORK,NA,0,0,205,175,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,680,NA,0.5,0.5394736842105263
5498,3620580,MATH AND SCIENCE EXPLORATORY SCHOOL (THE),NEW YORK,NA,0,0,70,220,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,489,NA,0.5787321063394683,0.2413793103448276
5499,3620580,NEW DESIGN HIGH SCHOOL,NEW YORK,NA,0,5,148,15,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.03067484662576687,485,NA,0.32783505154639175,0.9079754601226994
